"Gemeinde","Längengrad_Gemeinde","Breitengrad_Gemeinde","state","Hauptstadt","Längengrad","Breitengrad"
"KRAKOW AM SEE",12.26785,53.652481,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"LAAGE",12.346162,53.927441,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"WARDOW",12.410105,53.928103,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"LOEBNITZ1",12.719334,54.295391,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SAAL",12.495445,54.310418,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"TRINWILLERSHAGEN",12.627245,54.249239,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"AHRENSHAGEN DASKOW",12.600892,54.223811,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"BAD SUELZE",12.65907,54.109956,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"DETTMANNSDORF",12.52875,54.111895,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"MARLOW",12.570959,54.154202,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"LUESSOW1",13.033698,54.282169,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"NIEPARS",12.92321,54.313419,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"WENDORF",13.07226,54.250386,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"ALTENPLEEN",12.956614,54.354376,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"KRAMERHOF",13.054042,54.3537,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"PREETZ",12.989225,54.350148,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"PROHN",13.024217,54.374317,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"FRANZBURG",12.877572,54.186968,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"RICHTENBERG",12.889018,54.200643,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"WEITENHAGEN1",12.787663,54.212063,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"TRIBSEES",12.757918,54.09459,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"VELGAST",12.809087,54.273462,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"GRIMMEN",13.043192,54.113133,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"WITTENHAGEN",13.069792,54.183605,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"ZARRENDORF",13.097941,54.237099,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SUEDERHOLZ",13.119186,54.056054,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SEHLEN",13.38785,54.379793,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SASSNITZ",13.634177,54.513199,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"GLOWE",13.469288,54.569894,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SAGARD",13.555143,54.524875,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"DRANSKE",13.230991,54.629914,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"WIEK",13.290399,54.621252,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"GINGST",13.259199,54.456954,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"NEUENKIRCHEN3",13.330814,54.54362,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"RAMBIN",13.204735,54.356032,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SAMTENS",13.29259,54.35598,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"GARZ/RUEGEN",13.352371,54.316745,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"PUTBUS",13.47642,54.35431,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"RABEN STEINFELD",11.504063,53.599561,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"LEEZEN",11.499718,53.66194,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"ALT METELN",11.339597,53.747671,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"KLEIN TREBBOW",11.373045,53.712715,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"LUEBSTORF",11.413605,53.726967,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"BRUESEWITZ",11.248981,53.676102,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"DUEMMER",11.206936,53.579458,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"KLEIN ROGAHN",11.346171,53.606116,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"STRALENDORF",11.300046,53.574587,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"HOLTHUSEN",11.35391,53.542809,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"RASTOW",11.430042,53.451967,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SUELSTORF",11.378026,53.510773,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"BANZKOW",11.516606,53.523683,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SUKOW",11.558024,53.549523,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"PLATE",11.499726,53.551695,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"CRIVITZ",11.64833,53.57795,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"DEMEN",11.765585,53.629942,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"TRAMM",11.642541,53.521072,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"DRAGUN",11.224446,53.70775,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"GADEBUSCH",11.118522,53.701801,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"KREMBZ",11.060801,53.651085,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"MUEHLEN EICHSEN",11.251535,53.758514,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"LUETZOW",11.178418,53.654791,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"TRITTAU",10.402566,53.614131,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"LUETJENSEE",10.364742,53.648967,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HOISDORF",10.309948,53.660162,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"GROENWOHLD",10.408036,53.642627,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"SIEK",10.297782,53.635029,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"STEINBURG",10.384291,53.707908,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"TODENDORF",10.348946,53.694968,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"TREMSBUETTEL",10.310209,53.742856,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"WITZHAVE",10.337873,53.567605,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HAMBERGE",10.582459,53.838372,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"ZARPEN",10.518179,53.870262,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HERINGSDORF1",11.003697,54.300432,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"NEUKIRCHEN",11.015153,54.323811,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"LEEZEN1",10.251739,53.865227,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"SEEDORF",10.408941,54.049901,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"RUEMPEL",10.351796,53.782963,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"TRAVENBRUECK",10.297703,53.838235,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"MEDDEWADE",10.440757,53.810258,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"POELITZ",10.381723,53.772565,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"RETHWISCH",10.442751,53.782724,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"LASBEK",10.361146,53.733328,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"SEEDORF1",10.866858,53.619223,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"LUEDERSDORF",10.811091,53.831497,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"SCHOENBERG2",10.934561,53.847118,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"UPAHL",11.21396,53.822092,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"WARNOW1",11.211446,53.887462,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"KALKHORST",11.045858,53.970527,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"DASSOW",10.977683,53.908548,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"DAMSHAGEN",11.153059,53.928323,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"HOHENKIRCHEN",11.306226,53.915746,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"GAEGELOW",11.381248,53.898899,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"LUEBOW",11.523274,53.853046,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"BLOWATZ",11.537112,53.99425,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"HORNSTORF",11.53202,53.909104,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"NEUBURG",11.586495,53.94824,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"NEUKLOSTER",11.687616,53.864819,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"ZUROW",11.615151,53.863953,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"BAD KLEINEN",11.47265,53.770508,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"INSEL POEL",11.439916,53.99737,"Mecklenburg-Vorpommern","Schwerin",11.4148038,53.6288297
"PREETZ1",10.280512,54.231866,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"BARGSTEDT1",9.769024,54.162433,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HOLLINGSTEDT",9.336606,54.455932,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"RETHWISCH1",9.591715,53.866516,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"DRAGE1",9.51882,54.004376,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"OLDENDORF1",9.456166,53.954336,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"ELPERSBUETTEL",9.047156,54.072963,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HELSE",9.010226,53.977556,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"KRONPRINZENKOOG",8.964528,53.97171,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"MARNE",9.008761,53.953695,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"BURG (DITHMARSCHEN)",9.26246,53.99748,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HOCHDONN",9.293145,54.019564,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"EDDELAK",9.137433,53.945888,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"EGGSTEDT",9.25927,54.054535,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"LOHE RICKELSHOF",9.065603,54.187725,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HEMMINGSTEDT",9.073156,54.14876,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"LEHE",9.025334,54.344168,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"LUNDEN",9.024249,54.330568,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HOLLINGSTEDT1",9.226797,54.290548,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"LINDEN",9.182428,54.252623,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"NEUENKIRCHEN6",8.987884,54.235602,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"HUSUM",9.050149,54.476472,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"DRAGE2",9.162165,54.353897,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"NEUKIRCHEN1",8.73388,54.868905,"Schleswig-Holstein","Kiel",10.135555,54.3227085
"BOESEL",7.954296,53.00595,"Lower Saxony","Hannover",9.7385532,52.3744779
"DUNUM",7.643871,53.597359,"Lower Saxony","Hannover",9.7385532,52.3744779
"HOLTGAST",7.580929,53.632162,"Lower Saxony","Hannover",9.7385532,52.3744779
"MOORWEG",7.585892,53.592246,"Lower Saxony","Hannover",9.7385532,52.3744779
"NEUHARLINGERSIEL",7.704394,53.69927,"Lower Saxony","Hannover",9.7385532,52.3744779
"STEDESDORF",7.663569,53.625067,"Lower Saxony","Hannover",9.7385532,52.3744779
"NEUSCHOO",7.512686,53.577457,"Lower Saxony","Hannover",9.7385532,52.3744779
"OCHTERSUM",7.525081,53.604942,"Lower Saxony","Hannover",9.7385532,52.3744779
"HALBEMOND",7.290133,53.56786,"Lower Saxony","Hannover",9.7385532,52.3744779
"LEEZDORF",7.295301,53.548045,"Lower Saxony","Hannover",9.7385532,52.3744779
"OSTEEL",7.252939,53.541127,"Lower Saxony","Hannover",9.7385532,52.3744779
"RECHTSUPWEG",7.326952,53.528817,"Lower Saxony","Hannover",9.7385532,52.3744779
"UPGANT SCHOTT",7.268523,53.511863,"Lower Saxony","Hannover",9.7385532,52.3744779
"WIRDUM",7.206717,53.479095,"Lower Saxony","Hannover",9.7385532,52.3744779
"DORNUM",7.428549,53.647599,"Lower Saxony","Hannover",9.7385532,52.3744779
"WESTERHOLT",7.457856,53.590175,"Lower Saxony","Hannover",9.7385532,52.3744779
"BUNDE",7.269253,53.184408,"Lower Saxony","Hannover",9.7385532,52.3744779
"HESEL",7.59365,53.305406,"Lower Saxony","Hannover",9.7385532,52.3744779
"NEUKAMPERFEHN",7.557533,53.33779,"Lower Saxony","Hannover",9.7385532,52.3744779
"NORTMOOR",7.562055,53.247364,"Lower Saxony","Hannover",9.7385532,52.3744779
"FILSUM",7.625571,53.244994,"Lower Saxony","Hannover",9.7385532,52.3744779
"DOERPEN",7.32235,52.965517,"Lower Saxony","Hannover",9.7385532,52.3744779
"KLUSE",7.342247,52.933469,"Lower Saxony","Hannover",9.7385532,52.3744779
"WIPPINGEN",7.406911,52.924918,"Lower Saxony","Hannover",9.7385532,52.3744779
"BOCKHORST",7.573971,53.035299,"Lower Saxony","Hannover",9.7385532,52.3744779
"ESTERWEGEN",7.633031,52.993068,"Lower Saxony","Hannover",9.7385532,52.3744779
"RHEDE (EMS)",7.272848,53.059435,"Lower Saxony","Hannover",9.7385532,52.3744779
"RASTDORF",7.709197,52.912598,"Lower Saxony","Hannover",9.7385532,52.3744779
"SURWOLD",7.491006,53.009275,"Lower Saxony","Hannover",9.7385532,52.3744779
"DERSUM",7.276146,52.959793,"Lower Saxony","Hannover",9.7385532,52.3744779
"WALCHUM",7.282138,52.930598,"Lower Saxony","Hannover",9.7385532,52.3744779
"NEUBOERGER",7.449731,52.955288,"Lower Saxony","Hannover",9.7385532,52.3744779
"STADLAND",8.453082,53.401876,"Lower Saxony","Hannover",9.7385532,52.3744779
"DUENSEN",8.637791,52.924212,"Lower Saxony","Hannover",9.7385532,52.3744779
"KIRCHSEELTE",8.677608,52.947891,"Lower Saxony","Hannover",9.7385532,52.3744779
"BAHRENBORSTEL",8.815121,52.57221,"Lower Saxony","Hannover",9.7385532,52.3744779
"KIRCHDORF",8.836015,52.594752,"Lower Saxony","Hannover",9.7385532,52.3744779
"EHRENBURG",8.704319,52.747949,"Lower Saxony","Hannover",9.7385532,52.3744779
"MELLINGHAUSEN",8.897384,52.707433,"Lower Saxony","Hannover",9.7385532,52.3744779
"NEUENKIRCHEN7",8.748262,52.774432,"Lower Saxony","Hannover",9.7385532,52.3744779
"SCHWAFOERDEN",8.818783,52.737783,"Lower Saxony","Hannover",9.7385532,52.3744779
"DOERVERDEN",9.227519,52.847043,"Lower Saxony","Hannover",9.7385532,52.3744779
"HILGERMISSEN",9.149399,52.844913,"Lower Saxony","Hannover",9.7385532,52.3744779
"HOYERHAGEN",9.08566,52.829149,"Lower Saxony","Hannover",9.7385532,52.3744779
"EMTINGHAUSEN",8.966038,52.931761,"Lower Saxony","Hannover",9.7385532,52.3744779
"THEDINGHAUSEN",9.02069,52.961967,"Lower Saxony","Hannover",9.7385532,52.3744779
"EYSTRUP",9.212755,52.779255,"Lower Saxony","Hannover",9.7385532,52.3744779
"ASENDORF1",9.006295,52.769261,"Lower Saxony","Hannover",9.7385532,52.3744779
"BLENDER",9.133699,52.926727,"Lower Saxony","Hannover",9.7385532,52.3744779
"RIEDE",8.940919,52.96732,"Lower Saxony","Hannover",9.7385532,52.3744779
"AHAUSEN",9.313313,53.062929,"Lower Saxony","Hannover",9.7385532,52.3744779
"BOETERSEN",9.31564,53.13671,"Lower Saxony","Hannover",9.7385532,52.3744779
"HASSENDORF",9.268038,53.112036,"Lower Saxony","Hannover",9.7385532,52.3744779
"HELLWEGE",9.232909,53.074033,"Lower Saxony","Hannover",9.7385532,52.3744779
"REESSUM",9.203477,53.132397,"Lower Saxony","Hannover",9.7385532,52.3744779
"BOTHEL",9.503907,53.07374,"Lower Saxony","Hannover",9.7385532,52.3744779
"BROCKEL",9.520585,53.095164,"Lower Saxony","Hannover",9.7385532,52.3744779
"HEMSBUENDE",9.466735,53.091079,"Lower Saxony","Hannover",9.7385532,52.3744779
"HEMSLINGEN",9.597826,53.087928,"Lower Saxony","Hannover",9.7385532,52.3744779
"KIRCHWALSEDE",9.393998,53.020946,"Lower Saxony","Hannover",9.7385532,52.3744779
"FINTEL",9.667823,53.172334,"Lower Saxony","Hannover",9.7385532,52.3744779
"LAUENBRUECK",9.552211,53.200735,"Lower Saxony","Hannover",9.7385532,52.3744779
"STEMMEN",9.554485,53.223891,"Lower Saxony","Hannover",9.7385532,52.3744779
"OSTEREISTEDT",9.170931,53.302593,"Lower Saxony","Hannover",9.7385532,52.3744779
"RHADE",9.115092,53.328359,"Lower Saxony","Hannover",9.7385532,52.3744779
"SEEDORF2",9.226775,53.348588,"Lower Saxony","Hannover",9.7385532,52.3744779
"ELSDORF",9.35309,53.242622,"Lower Saxony","Hannover",9.7385532,52.3744779
"GYHUM",9.311117,53.219784,"Lower Saxony","Hannover",9.7385532,52.3744779
"HEESLINGEN",9.335088,53.314849,"Lower Saxony","Hannover",9.7385532,52.3744779
"BREDDORF",9.081513,53.291695,"Lower Saxony","Hannover",9.7385532,52.3744779
"HEPSTEDT",9.082648,53.258743,"Lower Saxony","Hannover",9.7385532,52.3744779
"KIRCHTIMKE",9.150798,53.250963,"Lower Saxony","Hannover",9.7385532,52.3744779
"TARMSTEDT",9.079241,53.22678,"Lower Saxony","Hannover",9.7385532,52.3744779
"VORWERK",9.160767,53.186759,"Lower Saxony","Hannover",9.7385532,52.3744779
"WILSTEDT",9.092787,53.194726,"Lower Saxony","Hannover",9.7385532,52.3744779
"KLEIN MECKELSEN",9.451117,53.30395,"Lower Saxony","Hannover",9.7385532,52.3744779
"VIERDEN",9.506093,53.329175,"Lower Saxony","Hannover",9.7385532,52.3744779
"WOHNSTE",9.523874,53.356376,"Lower Saxony","Hannover",9.7385532,52.3744779
"ALFSTEDT",9.067399,53.548503,"Lower Saxony","Hannover",9.7385532,52.3744779
"EBERSDORF",9.052283,53.526451,"Lower Saxony","Hannover",9.7385532,52.3744779
"HIPSTEDT",8.968535,53.483412,"Lower Saxony","Hannover",9.7385532,52.3744779
"OEREL",9.055829,53.481562,"Lower Saxony","Hannover",9.7385532,52.3744779
"SANDBOSTEL",9.130098,53.408968,"Lower Saxony","Hannover",9.7385532,52.3744779
"SELSINGEN",9.214158,53.372186,"Lower Saxony","Hannover",9.7385532,52.3744779
"KUTENHOLZ",9.322712,53.481264,"Lower Saxony","Hannover",9.7385532,52.3744779
"WORPSWEDE",8.925015,53.222854,"Lower Saxony","Hannover",9.7385532,52.3744779
"AXSTEDT",8.77323,53.35533,"Lower Saxony","Hannover",9.7385532,52.3744779
"HAMBERGEN",8.826407,53.310488,"Lower Saxony","Hannover",9.7385532,52.3744779
"HOLSTE",8.857641,53.373558,"Lower Saxony","Hannover",9.7385532,52.3744779
"VOLLERSODE",8.914445,53.327712,"Lower Saxony","Hannover",9.7385532,52.3744779
"GRASBERG",8.983753,53.180531,"Lower Saxony","Hannover",9.7385532,52.3744779
"BERGEN1",9.962303,52.809523,"Lower Saxony","Hannover",9.7385532,52.3744779
"HAMBUEHREN",9.983254,52.635569,"Lower Saxony","Hannover",9.7385532,52.3744779
"WIETZE",9.838315,52.65417,"Lower Saxony","Hannover",9.7385532,52.3744779
"NIENHAGEN1",10.104402,52.556183,"Lower Saxony","Hannover",9.7385532,52.3744779
"ELDINGEN",10.340327,52.686123,"Lower Saxony","Hannover",9.7385532,52.3744779
"ADELHEIDSDORF",10.059931,52.565363,"Lower Saxony","Hannover",9.7385532,52.3744779
"AHNSBECK",10.2848,52.611286,"Lower Saxony","Hannover",9.7385532,52.3744779
"BEEDENBOSTEL",10.257174,52.644316,"Lower Saxony","Hannover",9.7385532,52.3744779
"BROECKEL",10.216108,52.518414,"Lower Saxony","Hannover",9.7385532,52.3744779
"EICKLINGEN",10.180086,52.550535,"Lower Saxony","Hannover",9.7385532,52.3744779
"HOHNE",10.371589,52.588534,"Lower Saxony","Hannover",9.7385532,52.3744779
"SPRAKENSEHL",10.494115,52.767053,"Lower Saxony","Hannover",9.7385532,52.3744779
"UMMERN",10.432493,52.591083,"Lower Saxony","Hannover",9.7385532,52.3744779
"DEDELSTORF",10.504885,52.701001,"Lower Saxony","Hannover",9.7385532,52.3744779
"HANKENSBUETTEL",10.603682,52.730863,"Lower Saxony","Hannover",9.7385532,52.3744779
"OBERNHOLZ",10.581937,52.7545,"Lower Saxony","Hannover",9.7385532,52.3744779
"WESENDORF",10.534582,52.592922,"Lower Saxony","Hannover",9.7385532,52.3744779
"GROSS OESINGEN",10.462138,52.648088,"Lower Saxony","Hannover",9.7385532,52.3744779
"LUEDER",10.666284,52.808703,"Lower Saxony","Hannover",9.7385532,52.3744779
"SCHOENEWOERDE",10.62824,52.633108,"Lower Saxony","Hannover",9.7385532,52.3744779
"WAHRENHOLZ",10.603296,52.615669,"Lower Saxony","Hannover",9.7385532,52.3744779
"DAEHRE",10.908302,52.800712,"Saxony-Anhalt","Magdeburg",11.6399609,52.1315889
"WALLSTAWE",11.019325,52.796637,"Saxony-Anhalt","Magdeburg",11.6399609,52.1315889
"KUHFELDE",11.114595,52.785222,"Saxony-Anhalt","Magdeburg",11.6399609,52.1315889
"SCHNEGA",10.892015,52.890334,"Lower Saxony","Hannover",9.7385532,52.3744779
"GUSBORN",11.195998,53.106259,"Lower Saxony","Hannover",9.7385532,52.3744779
"KUESTEN",11.06516,52.97687,"Lower Saxony","Hannover",9.7385532,52.3744779
"LEMGOW",11.321674,52.910082,"Lower Saxony","Hannover",9.7385532,52.3744779
"LUEBBOW",11.181483,52.909636,"Lower Saxony","Hannover",9.7385532,52.3744779
"TREBEL",11.318234,52.995463,"Lower Saxony","Hannover",9.7385532,52.3744779
"WOLTERSDORF2",11.22332,52.953664,"Lower Saxony","Hannover",9.7385532,52.3744779
"ZERNIEN",10.88551,53.067603,"Lower Saxony","Hannover",9.7385532,52.3744779
"BIENENBUETTEL",10.491733,53.141716,"Lower Saxony","Hannover",9.7385532,52.3744779
"SUDERBURG",10.452948,52.895002,"Lower Saxony","Hannover",9.7385532,52.3744779
"SUHLENDORF",10.768375,52.925822,"Lower Saxony","Hannover",9.7385532,52.3744779
"ROSCHE",10.751954,52.986676,"Lower Saxony","Hannover",9.7385532,52.3744779
"GILSERBERG",9.06101,50.952165,"Hesse","Wiesbaden",8.2416556,50.0820384
"JESBERG",9.145795,50.996531,"Hesse","Wiesbaden",8.2416556,50.0820384
"SCHRECKSBACH",9.285498,50.834852,"Hesse","Wiesbaden",8.2416556,50.0820384
"BAD ENDBACH",8.495525,50.753161,"Hesse","Wiesbaden",8.2416556,50.0820384
"EBSDORFERGRUND",8.857172,50.727847,"Hesse","Wiesbaden",8.2416556,50.0820384
"LAHNTAL",8.70517,50.862656,"Hesse","Wiesbaden",8.2416556,50.0820384
"BURGWALD",8.81134,51.027298,"Hesse","Wiesbaden",8.2416556,50.0820384
"FRONHAUSEN",8.694828,50.704151,"Hesse","Wiesbaden",8.2416556,50.0820384
